level	category_url	category_title	article_no	article_url	article_title	article_label	article_desc	article_weblink_url	article_weblink_label	article_file_url	article_file_title	article_dateModified	article_modifiedBy	article_type
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	334	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52266.aspx		Rules of procedure - Summary - Chinese				http://ggim.un.org/knowledgebase/Attachment2113.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure_c.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	335	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52267.aspx		Rules of procedure - Summary - English				http://ggim.un.org/knowledgebase/Attachment2114.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure_e.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	336	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52268.aspx		Rules of procedure - Summary - French				http://ggim.un.org/knowledgebase/Attachment2116.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure_f.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	337	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52269.aspx		Rules of procedure - Summary - Russian				http://ggim.un.org/knowledgebase/Attachment2117.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure_r.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	338	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52270.aspx		Rules of procedure - Summary - Spanish				http://ggim.un.org/knowledgebase/Attachment2118.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure_s.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	339	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52271.aspx		Rules of procedure				http://ggim.un.org/knowledgebase/Attachment2119.aspx?AttachmentType=1	E-C20-2012-2-Rules of procedure.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	340	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52272.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2121.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_a.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	341	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52273.aspx		Provisional agenda - English				http://ggim.un.org/knowledgebase/Attachment2120.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	342	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52274.aspx		Provisional agenda - Arabic				http://ggim.un.org/knowledgebase/Attachment2122.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ar.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	343	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52275.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2123.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_c.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	344	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52276.aspx		Provisional agenda - Chinese				http://ggim.un.org/knowledgebase/Attachment2124.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ch.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	345	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52277.aspx		Provisional agenda - French				http://ggim.un.org/knowledgebase/Attachment2126.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_fr.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	346	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52278.aspx		Provisional agenda - Russian				http://ggim.un.org/knowledgebase/Attachment2125.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ru.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	347	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52279.aspx		Provisional agenda - Spanish				http://ggim.un.org/knowledgebase/Attachment2127.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_sp.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	348	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52280.aspx		List of Participants				http://ggim.un.org/knowledgebase/Attachment2128.aspx?AttachmentType=1	participants list_GGIM5_FINAL_20 August 2015.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	349	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52281.aspx		Provisional Annotated Agenda - English				http://ggim.un.org/knowledgebase/Attachment2129.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	350	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52282.aspx		Provisional Annotated Agenda - Arabic				http://ggim.un.org/knowledgebase/Attachment2130.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ar.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	351	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52283.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2131.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_e.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	352	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52284.aspx		Provisional Annotated Agenda - Chinese				http://ggim.un.org/knowledgebase/Attachment2132.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ch.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	353	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52285.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2135.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_f.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	354	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52286.aspx		Provisional Annotated Agenda - French				http://ggim.un.org/knowledgebase/Attachment2134.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_fr.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	355	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52287.aspx		Provisional Annotated Agenda - Russian				http://ggim.un.org/knowledgebase/Attachment2136.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_ru.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	356	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52288.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2137.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_r.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	357	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52289.aspx		Provisional Annotated Agenda - Spanish				http://ggim.un.org/knowledgebase/Attachment2138.aspx?AttachmentType=1	E_C.20_2015_1_Provisional agenda_sp.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	358	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52290.aspx		Future Trends in Geospatial Information Management - Summary       -...				http://ggim.un.org/knowledgebase/Attachment2139.aspx?AttachmentType=1	E-C20-2012-3 Future Trends_s.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	359	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52291.aspx		Organization of the work of the session				http://ggim.un.org/knowledgebase/Attachment2140.aspx?AttachmentType=1	E-C-20-2015-L1 Organization of Work.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	360	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52292.aspx		Future Trends in Geospatial Information Management - Report				http://ggim.un.org/knowledgebase/Attachment2141.aspx?AttachmentType=1	E-C20-2012-3 Future Trends 11 June-pc.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	361	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52293.aspx		Future trends in geospatial information management: the five       to...				http://ggim.un.org/knowledgebase/Attachment2142.aspx?AttachmentType=1	Future Trends Background Document_14 Sep.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	362	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52294.aspx		Report on Special Reports on Regional and Thematic Activities				http://ggim.un.org/knowledgebase/Attachment2143.aspx?AttachmentType=1	E-C20-2012-11-ThematicActivities 5 July.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	363	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52295.aspx		Future trends in geospatial information management: the five       to...				http://ggim.un.org/knowledgebase/Attachment2144.aspx?AttachmentType=1	UNGGIM Visioning Session Draft Presentation final.pdf	Wednesday, June 27, 2018	Staff Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	364	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52296.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2145.aspx?AttachmentType=1	E_C.20_2012_11_special reports_e.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	365	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52297.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2146.aspx?AttachmentType=1	E_C.20_2012_11_special reports_a.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	366	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52298.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2147.aspx?AttachmentType=1	E_C.20_2012_11_special reports_c.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	367	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52299.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2148.aspx?AttachmentType=1	E_C.20_2012_11_special reports_f.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	368	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52300.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2149.aspx?AttachmentType=1	E_C.20_2012_11_special reports_r.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	369	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52301.aspx		Summary on Special Reports on Regional and Thematic Activities       -...				http://ggim.un.org/knowledgebase/Attachment2150.aspx?AttachmentType=1	E_C.20_2012_11_special reports_s.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	370	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52302.aspx		Report: JOINT BOARD OF GEOSPATIAL INFORMATION SOCIETIES				http://ggim.un.org/knowledgebase/Attachment2151.aspx?AttachmentType=1	7. JBGIS presentation GGIM UN NY August 2012.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	371	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52304.aspx		PC-IDEA Activities Status and perspectives				http://ggim.un.org/knowledgebase/Attachment2153.aspx?AttachmentType=1	20120815_PC-IDEA Activities.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	372	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52323.aspx		Report: Study on the status of mapping in the world				http://ggim.un.org/knowledgebase/Attachment2171.aspx?AttachmentType=1	E-C20-2012-8-Status of mapping survey-9-7-pc.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	373	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52324.aspx		Summary: Study on the status of mapping in the world - English				http://ggim.un.org/knowledgebase/Attachment2172.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_e.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	374	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52325.aspx		Summary: Study on the status of mapping in the world - Arabic				http://ggim.un.org/knowledgebase/Attachment2173.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_a.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	375	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52326.aspx		Summary: Study on the status of mapping in the world - Chinese				http://ggim.un.org/knowledgebase/Attachment2174.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_c.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	376	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52327.aspx		Summary: Study on the status of mapping in the world - French				http://ggim.un.org/knowledgebase/Attachment2175.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_f.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	377	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52328.aspx		Summary: Study on the status of mapping in the world - Russian				http://ggim.un.org/knowledgebase/Attachment2176.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_r.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	378	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52329.aspx		Summary: Study on the status of mapping in the world - Spanish				http://ggim.un.org/knowledgebase/Attachment2177.aspx?AttachmentType=1	E_C.20_2012_8_status of mapping in the world_s.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	379	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52330.aspx		The International Society for Photogrammetry and Remote       Sensing...				http://ggim.un.org/knowledgebase/Attachment2179.aspx?AttachmentType=1	UNGGIM Konecny.pdf	Wednesday, June 27, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	380	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52338.aspx		Report on consideration of a statement of ethics				http://ggim.un.org/knowledgebase/Attachment2186.aspx?AttachmentType=1	E-C20-2012-6 Statement of Ethics Draft Report 5 July.pdf	Thursday, June 28, 2018	Staff_Consultant	INFO
3	http://ggim.un.org/knowledgebase/KnowledgebaseCategory27.aspx	Resource Documents	381	http://ggim.un.org/knowledgebase/KnowledgebaseArticle52339.aspx		Summary on consideration of a statement of ethics - English				http://ggim.un.org/knowledgebase/Attachment2187.aspx?AttachmentType=1	E-C20-2012-6 Statement of ethics_e.pdf	Thursday, June 28, 2018	Staff_Consultant	INFO
